emails,category
"Hi All,  Please update your E-mail in doko with your new email.  Thanks.  ",3
"Hi All,  Please update your email in www.dwitnews.com.  Thanks.",3
"'Dear All,  Students are requested to collect their Board examination admit card from the accounts section after 2:00 PM today.  Thanks. '",3
"Hi All,  We will be starting with this course soon. We will exactly follow the same course content that is given. In other words, we will do it in the same manner as they do in Harvard.   Please start referring to the link.  http://d2o9nyf4hwsci4.cloudfront.net/2014/fall/lectures/0/w/syllabus/syllabus.html#week_0  This will be an elective course for first and  student year students.   If you think you still want to go through this course but have already completed your four semesters at DWIT, we will not bar you from taking the course.   Thanks  PS: The details will be floated out by Tuesday, eob.'",3
"'Hello All,            We are having  Audio System  Training today So those who are interested, can participate in the training program.  Venue:  Lhotse Hall (Big Seminar Hall) Time: 5:00 P.M Date: 1st December 2014   Thanks, Suryaraj Timsina 2016 (A) '",3
"""Hi All,  This is something you all should NOT just follow but do an extra bit, which is the 'Like' video. This is compulsory.  https://www.youtube.com/watch?v=F6Bh8TfJqko&feature=youtu.be   Thanks.   PS: Pramod, We would really appreciate if you could the video with DWS folks? The application is in the run for NCELL APP CHALLENGE. """,3
"'Hi,  Please change contact email of Sristi Mam.  It is sristi.bhattarai@deerwalk.edu.np  http://dwitnews.com/about-us/  Would be better, if you change the spelling of her name as well.  Thanks,  Bijaya. '",3
"' Read very carefully.   Please be clear on following.  If you are in always in a rush to go home as soon as classes are over, you might have to re-think as to why are you here at DWIT!  The point I am trying to make is simple. Irrespective of whether you are on leave to prepare for exams or even busy in the midst of exams, as long as exam time and activity time do not coincide, all events will have to go on as usual. Coming to college to participate in a Deertalk program if you are a selected as a participant, for example, and go home after the event is over is perfectly okay.  We have talked to all of the club leaderships and made it absolutely clear to them that they have every right to call you for meetings even if you are on leave!  From next Monday onward, we have made it clear that all Class Representatives must be present in CR Meeting with management scheduled for every Monday, 4:50 PM.  This is just an example.   Please get this straight from here on. Coming to college for 45 minutes or two hours meeting is perfectly fine even if classes are off for you.Unless its a vacation declared in college calendar, your presence at college can be solicited anytime and you are expected to be here. No excuses!  Finally, do not expect us to conduct activities as per your convenience. This will NOT happen. We will conduct events in a manner we deem best fit for a best educational institute.  Thanks. '",3
"'Ruby,  Do it in phases then. As for today, just make the categorizations in ""About Us"" page so everyone gets to know who his in charge of what. Also, there needs to be someone taking a role of copy editor or proof reader so that articles and news are error free, and by that I basically mean spelling and grammar, the common mistakes of all.  Thanks.  On Wed, Dec 3, 2014 at 3:53 PM, Ruby Shrestha <ruby.shrestha@deerwalk.edu.np > wrote:  > Hello Sir, > > We do not have the brief bio of all the members of our club yet. Can we > update the \'About Us\' page by eob, tomorrow? > > Regards, > Ruby Shrestha > > On Wed, Dec 3, 2014 at 10:17 AM, hitesh karki < > hitesh.karki@deerwalk.edu.np> wrote: > >> Can you change the \'About Us\'  page with the following information by >> eob, today? >> >> Thanks. >> >> On Tue, Dec 2, 2014 at 7:57 PM, Ruby Shrestha < >> ruby.shrestha@deerwalk.edu.np> wrote: >> >>> Hello Sir, >>> >>> The final list of Desk-Editor-Reporters is as follows: >>> >>>  Desk  >>> >>>  Editor  >>> >>>  Reporters  >>> >>> Sports >>> >>> Asmit Ojha >>> >>> Abhusan Gautam >>> >>> Asmit Ojha >>> >>> Anish Thakuri >>> >>> Politics >>> >>> Shrijak Shrestha >>> >>> Dipesh Poudel >>> >>> Shrijak Shrestha >>> >>> People/ Opinion >>> >>> Navaraj Kharel >>> >>> Aasha Poudel >>> >>> Utkrista K.C. >>> >>> Navaraj Kharel >>> >>> Creative Writing/Review >>> >>> Asmita Subedi >>> >>> Asmita Subedi >>> >>> Ashmita Kunwar >>> >>> Prakriti Shree Tuladhar >>> >>> City/College >>> >>> Kundan Shumsher Rana >>> >>> Kundan Shumsher Rana >>> >>> Asmita Bista >>> >>> Ashish Bikram Lamichhane >>> >>> Sabin Pathak >>> >>> Technology >>> >>> Ruby Shrestha/Bimal Gaire >>> >>> Ankit Pradhan >>> >>> Amun Kharel >>> >>> Apologies for any inconvenience due to delay. >>> >>> Regards, >>> Ruby Shrestha >>> >> >> > '",3
"""Hi All,  Please note that there has been a change in name of the Thursday's club activity called 'ECA'. Now we will call it  DeerExpress   Session  and the responsibility of conducting the event will go to The DeerExpress Club.  The club will be responsible for inviting guest speakers as well.  Thanks.  PS: ECA was not a good name. All the things that we do outside of the course is an ECA - Extra Curricular Activity - and therefore branding Thursday's one hour  as ECA does not make sense. """,3
"'Hello Dai,  Currently, the email id of the news club is _newsclub@deerwalk.edu.np. However, I think _dwitnews@deerwalk.edu.np sounds better. Can you please change the id? And, contact email id _dwitnews@deerwalk.edu.np is already there in the About Us page.  Regards, Ruby Shrestha    On Fri, Dec 5, 2014 at 9:34 AM, Bijaya Shrestha < bijaya.shrestha@deerwalk.edu.np> wrote:  > Ruby, > > What about contact email id? >  _dwitnews@deerwalk.edu.np <dwitnews@deerwalk.edu.np>   > > Thanks, > > Bijaya. > > > On Thu, Dec 4, 2014 at 8:24 PM, Ruby Shrestha < > ruby.shrestha@deerwalk.edu.np> wrote: > >> Hello All, >> >> The About Us page in the News site is now updated. Please view >> <http://dwitnews.com/us-2/>. >> >> PS: For those of you who had not submitted the bio, I have myself written >> two/three lines about you. Please refer and reply to this mail if you want >> to make changes. >> >> Regards, >> Ruby Shrestha >> > > '",3
"""Hi All, As announced we will soon get started with power workshops for 6 different courses. Each course will last for minimum of 12 hours spanning over 4 weeks with minimum of 3 hours each. Our previous experience has shown that some of the classes have crossed even 20 hours. Yes, you can apply for more than one course but we would recommend you do not select more than two courses. You will have to appear for a test to get an enrollment - not to worry we know what you are capable of so will not go for difficult questions. The application deadline closes on 3:00 PM, 9th December 2014. The workshop will commence from that weekend onward.     I've invited you to fill out the form Enrollment : Power Workshops.. To fill it out, visit: https://docs.google.com/a/deerwalk.edu.np/forms/d/1uFmWM9W6m_qpcEtXPA3M4RG9NdFq3TKvLQwIMqXViK8/viewform?c=0&w=1&usp=mail_form_link """,3
"""Read carefully.   Hi All, As announced we will soon get started with power workshops for 6 different courses. Each course will last for minimum of 12 hours spanning over 4 weeks with minimum of 3 hours each. Our previous experience has shown that some of the classes have crossed even 20 hours. Yes, you can apply for more than one course but we would recommend you do not select more than two courses. You will have to appear for a test to get an enrollment - not to worry we know what you are capable of so will not go for difficult questions. The application deadline closes on 3:00 PM, 9th December 2014. The workshop will commence from that weekend onward.     I've invited you to fill out the form Enrollment : Power Workshops.. To fill it out, visit: https://docs.google.com/a/deerwalk.edu.np/forms/d/1uFmWM9W6m_qpcEtXPA3M4RG9NdFq3TKvLQwIMqXViK8/viewform?c=0&w=1&usp=mail_form_link """,3
"""Hi All,  After much of stop / start, Library will now remain open as follows.  1. 7:00 AM - 8:30 AM on Weekdays. 2. 5:00 PM - 7:00 PM on Weekdays. 3. 9:00 AM - 1:00 PM on Sundays.  These are the minimum working hours and will be operational from coming Monday. The library will be operated by students during these hours.  As you must be aware we are looking for new person to work in Library. Once that's been finalized, the duration of Library remaining open will be considerably higher.  Thanks. """,3
"""Hi All,  Considering the logistics issues and a good preparation that we intend to make, allow us a week to commence the much awaited workshops.  The workshop will now begin from  20th December 2014  as opposed to date mentioned earlier.  However please bear in mind the deadline for application will close at  3:00 PM, 9th December 2014 .  So far, I see a very few applications from class of 17. I would imagine that its primarily due to your board examinations.  If you haven't, please do so at the earliest. You cannot expect to fulfill your expectations here at DWIT by dodging events like these.  Thanks. """,3
"please visit and sing in to this site learn coding.  http://code.org  --    ___________________________________    Rudra Pandey, PhD, Executive Chairman Deerwalk Inc.430 Bedford Street, Lexington MA 02420     rpandey@deerwalk.com <rpandey@deerwalk.com>781 325 2291 | 977-98010-91446 (Nep) | http://www.deerwalk.com <http://www.deerwalk.com>   --    DISCLAIMER: This email message is for the sole use of the intended recipient(s) and may contain confidential and privileged information. Any unauthorized use or disclosure is prohibited. If you are not the intended recipient, please contact the sender by reply email and destroy all copies of the original message. IRS CIRCULAR 230 DISCLOSURE: Any U.S. tax advice contained in this communication (including any attachments) is not intended or written to be used, and cannot be used, for the purpose of (i) avoiding penalties under the Internal Revenue Code or (ii) promoting, marketing or recommending to another party any transaction or matter addressed herein.(FR08-i203d)  '",3
"'Hi All,  Please be informed that I am on leave till Friday.  Anything urgent, please talk to Bijaya Sir.  Thanks  '",3
"'FYI  ---------- Forwarded message ---------- From: hitesh karki <hitesh.karki@deerwalk.edu.np> Date: Mon, Dec 8, 2014 at 11:07 AM Subject: Calendar Invite : All Group Meetings To: students@deerwalk.edu.np Cc: ""_dwitadmin@deerwalk.edu.np"" <_dwitadmin@deerwalk.edu.np>   Hi All,  With immediate effect, please ensure that all meetings are conducted through email invite  compulsorily . If there is no invite, each one of us has right to assume that we weren\'t aware of it.  Please bear in mind that this is only for group meetings and NOT individual.  It could be any kind of meeting, club meeting, meeting of tutors, meeting of regular events like DeerExpress, so on and so forth.  Please do include Bijaya Sir and Me is all such meetings. All we want to ensure is things happen as planned. We will not intrude.  Thanks.  PS:  If you do not know how to do so, ask someone from the class who knows how to.  '",3
"'Hi All,  The dates for the workshops have been decided. The application looks as follows.  The program will run from 20th of this month to 10th of January. As mentioned, each session will last for minimum of 3 hours and will comprise of 4 such sessions running for four consecutive weeks.  See the attached power point deck for course details.  Also, please refer to the attached spreadsheet to know which courses you have applied for. You will soon be updated with a brief meeting with your mentors where they will tell you what they expect out of you and also do the selection of 10 students for each of the courses.  The exact date and timing of all the meetings and workshop hours will be shared with you by Bijaya Sir at the earliest.  Thanks. '",3
"""Hi All,  Any particular reason as to why some of you  - never participate in any event - never write a post - never compliment a friend's writing - never talk to teachers - never stay behind to do something more - never come knocking on my door just for a chat - never ask questions after listening to someone - never this... - never that......  if you happen to be one of them, do get thinking. You simply cannot be a loner. It takes you nowhere. There are lots of helpful people around you who can do magic. Observe them, approach them and you too will end up being like one of them. Its a phase of your life where you are giving finishing touches to the personality that you have built. Do ensure you shine!  Thanks. """,3
"""Hi All,  As you must have come to know by now, we will be celebrating DWIT's College Day on 20th Feb, 2015.  Please send in your names to Bijaya Sir by  12:00 NOON tomorrow, 12/17/2014  should you feel like being the core part of the organizing committee.  We will slowly chalk out the details and get into action in about week's time. Don't worry, it will not affect your exams!  Once again, this is a call for key volunteers ready to be part of the organizing committee, the core team; so do expect additional work load as compared to rest of the volunteers.  Thanks. """,3
"'Dear All,  You might have seen the number of applicants willing to participate in the ""Power Workshop Session II"". But, the thing is, maximum 10 selected candidates will be offered the course. The call for attending selection test, might have landed in your inbox from mentors. Please have look and make yourself ready for the test.  Thursday [18th December, 2014], 11:30 am to 12:20 pm is fixed as the time for running selection test. You can sit in the following class rooms according to your first preferred course.  1. Java Programming - Class of 2018 A 2. IT and Networking - Class of 2018 B 3. Photoshop and Animation - Class of 2017 A 4. MSSQL - Class of 2017 B 5. Android Programming - Class of 2016 A 6. QA and QC - Class of 2016 B  If necessary, we will run separate test to the candidates who have given second priority to respective course on following days.  Asmita,  Your request to switch from Photoshop to QA is approved. You can join the QA group.  Thanks,  Bijaya.  On Mon, Dec 15, 2014 at 7:40 PM, hitesh karki <hitesh.karki@deerwalk.edu.np> wrote: > > Hi All, > > The dates for the workshops have been decided. The application looks as > follows. > > The program will run from 20th of this month to 10th of January. As > mentioned, each session will last for minimum of 3 hours and will comprise > of 4 such sessions running for four consecutive weeks. > > See the attached power point deck for course details. > > Also, please refer to the attached spreadsheet to know which courses you > have applied for. You will soon be updated with a brief meeting with your > mentors where they will tell you what they expect out of you and also do > the selection of 10 students for each of the courses. > > The exact date and timing of all the meetings and workshop hours will be > shared with you by Bijaya Sir at the earliest. > > Thanks. > > > '",3
"Dear All,   Welcome to the start of  Sophomore Year/Third semester . I always find the beginning of each new semester to be exciting and full of promise for the future. This semester is no exception. I know you had a restless examination, but we are running new semester without break, because the coming semester is already shaping up to be a busy and productive one.   We all hope that you had a wonderful semester examination, and that you had best utilized the time. We hope that you are looking forward to a great third semester and you have come back with renewed energy.   This semester offers each one of us great opportunities to engage with each other; faculty, staff and students. We hope that it will also challenge us to be innovative and come up with great ideas to help us grow as the best IT School of Nepal and enhance our academic experience.   As the semester gets under way, we hope that you will take advantage of the many opportunities that the School offers to the students in internship, academic development, research, clubs involvement and much more.  We look forward to a great semester.   DWIT is the IT school that attracts some of the most talented faculty members in their disciplines. They are all available for consultation by students. Your education will only be as rich and challenging as you make it, and students who get to know their lecturers often are the first to learn of the best opportunities. You will have lots of experiences.   Once again, we are pleased to welcome you to the new semester and we hope that it will be great and productive for you.  Happy New Semester!   Section division for new semester [Batch 2017    SEM III] is given below. Please, know your new section.      Section A    Section B    S.N.    Roll No.    Name    S.N.    Roll No.    Name   1  304  Bidur  Banstola  1  301  Sudip  Adhikari  2  306  Bhishan  Bhandari  2  302  Ravi  Adhikari  3  307  Rishav  Mani Bhurtel  3  303  Binod  Aryal  4   308    Mohan  Singh Bomrel [CR]   4  305  Roshan  Basnet  5  309  Barsha  Dahal  5   313    Nikita  Gautam [CR]   6  310  Anish  Dhakal  6  316  Bardan  Gurung  7  311  Nisha  Dhungana  7  317  Subash  Prajapati  8  312  Umesh  Dhungana  8  318  Rojina  Karki  9  314  Abhushan  Gautam  9  320  Ashish  Khanal  10  315  Umang  Gurung  10  323  Suman  Maharjan  11  319  Alien  khadka  11  325  Asmit  Ojha  12  321  Ashmita  Kunwar  12  326  Sneha  Parajuli  13  322  Muskan  Lamsal  13  328  Sushil  Pokhrel  14  324  Subigya  Kumar Nepal  14  331  Ankit  Pradhan  15  327  Bipin  Poudel  15  334  Suraj  Regmi  16  329  Dipesh  Poudel  16  335  Shreha  Regmi  17  330  Ronit  Pradhan  17  338  Bikash  Sapkota  18  332  Asmit  Prasai  18  339  Rajesh  Kumar Shahi  19  333  Prabin  Rai  19  340  Prashant  Sharma  20  336  Sanjay  Rimal  20  342  Saroj  Shrestha  21  337  Sharun  Sangat  21  344  Anmol  Shrestha  22  341  Ruby  Shrestha  22  345  Rojina  Shrestha  23  343  Shrijak  Shrestha  23  347  Subin  Tha Shrestha  24  346  Asmita  Subedi  24  348  Aswin  Aryal  All the best.  Thanks,  Bijaya. '",3
"Dear All,  This is for information of all concerned teachers, students and administrators of Deerwalk Institute of technology that classes of new Semester [SEM III    Batch 2017] will commence from Thursday, 18th December, 2014. Students are advised to attend the classes regularly. The temporary class schedule for tomorrow is given below:-    Day    Sec    8:10-9:00    Break    9:10-10:00    10:00-10:50    10:50-11:40    11:40-12:30    12:30-13:20    13:20-14:10    14:10-15:00    15:10-16:00    Thursday    A   Operating System  Numerical Methodology   Orientation    DeerExpress    Lunch   College English  Introduction to Management  Object Oriented Programming   B   Computer System Architecture  Operating System   Lunch   Introduction to Management  College English  Object Oriented Programming  Thanks,  Bijaya. '",3
"""Last night, before leaving office around 9:15 PM, I happen to drop by class of 18's classroom adjacent to Bijaya's office. I had never see the class that dirty.  Thanks  """,3
"Dear All,   Congratulations on your selection as a participant in the \xe2\x80\x9cPower Workshop    Session II\xe2\x80\x9d at Deerwalk Institute of Technology [DWIT College]. Many excellent candidates from throughout the school were considered. Your selection speaks highly of your academic standing, your character, and your potential for future achievement.   This email is intended to serve as a welcome message and to provide you with some information about the Power Workshop    Session II here at DWIT. We know that you must have many questions, and we hope to answer some here.   The Power Workshop    Session II, Weekend is an intensive Information Technology training program. The teaching staff will lead a program on recognizing your personal IT strengths, practicing your skills in group, and teach practical skills in how to lead yourself in different fields of Computer Science and Information Technology. There will be both discussion based activities as well as technical challenges courses over the weekend, minimum for three hours. You will be expected to participate actively throughout the session. Listed below are the selected candidates to participate in Power Workshop    Session II.   The Power Workshop    Session II will be held at Deerwalk Institute of Technology, from Saturday, December 20 to, January 10, 2014 [Only on Saturday]. Please arrive exactly at 9:00 am to attend the workshop with your personal laptop; we do not entertain late arrival. Light tea cookies will be served during the break. You must attend the entire four weekend sessions and are asked not to leave the session and finish assignment, projects.      MSSQL    JAVA    ANDROID   Nikita Gautam  Roshan Basnet  Shankar Khatri  Prajjwal Sthapit  Bhishan Bhandari  Shakar Koirala  Ruby shrestha  Sabin Pathak  Ashim Regmi  Anil Lama  Dipesh Bhandari  Arun Amatya  Pratik Budhathoki  Manoj Gyawali  Sameer Koirala  Bikash Sapkota  Prashiddha Khadka  Anil Shrestha  Sanjeev Mainali  Safal Neupane    Arjan Poudel  Muskan Lamsal    Dipesh Poudel  Surya Raj Timsina    Asmita Kunwar  Bidish Acharya     IT & NETWORKING    TESTING    ANIMATION   Subigya Nepal  Prabina Neupane  Bardan Gurung  Bimal Thapa  Bimal Gaire  Prakriti Shree Tuladhar  Raman Maharjan  Sameer Shrestha  Munmun Shrestha  Rojan Maharjan  Akankshya Upadhyay  Sneha Parajuli  Nischal Aryal  Shreha Regmi  Pema Tamang Ghising  Krishna Chauhan  Sushant Gurung  Sajak Biadhya  Yashin Sekh  Anushka Maharjan  Sunil Lamsal  Anish Dhakal  Suman Thapa  Mohan Singh Bomrel  Prayush Shrestha  Ashmita Kunwar  Sushant Chitrakar  Kundan Samsher Rana  Sarthak Khanal  Manish Dangi   All the best. Once again congratulation for being selected. You have huge opportunity in front, utilize properly.  PS: There will be two additional candidates in each group from Patan Multiple Campus and Amrit Science Campus. They are the selected B.Sc.CSIT students from those campuses.  Thanks,  Bijaya. '",3
"Dear All,  Anish Dhakal, the candidate of IT and Networking will be replaced by Sagar Giri.  Asmita Kunwar, the candidate of MSSQL will be replaced by Asmit Ojha.  Thanks,  Bijaya.  On Fri, Dec 19, 2014 at 5:41 PM, Bijaya Shrestha < bijaya.shrestha@deerwalk.edu.np> wrote: > > Dear All, > > > Congratulations on your selection as a participant in the \xe2\x80\x9cPower Workshop >    Session II\xe2\x80\x9d at Deerwalk Institute of Technology [DWIT College]. Many > excellent candidates from throughout the school were considered. Your > selection speaks highly of your academic standing, your character, and your > potential for future achievement. > > > This email is intended to serve as a welcome message and to provide you > with some information about the Power Workshop    Session II here at DWIT. > We know that you must have many questions, and we hope to answer some here. > > > The Power Workshop    Session II, Weekend is an intensive Information > Technology training program. The teaching staff will lead a program on > recognizing your personal IT strengths, practicing your skills in group, > and teach practical skills in how to lead yourself in different fields of > Computer Science and Information Technology. There will be both discussion > based activities as well as technical challenges courses over the weekend, > minimum for three hours. You will be expected to participate actively > throughout the session. Listed below are the selected candidates to > participate in Power Workshop    Session II. > > > The Power Workshop    Session II will be held at Deerwalk Institute of > Technology, from Saturday, December 20 to, January 10, 2014 [Only on > Saturday]. Please arrive exactly at 9:00 am to attend the workshop with > your personal laptop; we do not entertain late arrival. Light tea cookies > will be served during the break. You must attend the entire four weekend > sessions and are asked not to leave the session and finish assignment, > projects. > > > >   MSSQL  > >  JAVA  > >  ANDROID  > > Nikita Gautam > > Roshan Basnet > > Shankar Khatri > > Prajjwal Sthapit > > Bhishan Bhandari > > Shakar Koirala > > Ruby shrestha > > Sabin Pathak > > Ashim Regmi > > Anil Lama > > Dipesh Bhandari > > Arun Amatya > > Pratik Budhathoki > > Manoj Gyawali > > Sameer Koirala > > Bikash Sapkota > > Prashiddha Khadka > > Anil Shrestha > > Sanjeev Mainali > > Safal Neupane > > > > Arjan Poudel > > Muskan Lamsal > > > > Dipesh Poudel > > Surya Raj Timsina > > > > Asmita Kunwar > > Bidish Acharya > > > >  IT & NETWORKING  > >  TESTING  > >  ANIMATION  > > Subigya Nepal > > Prabina Neupane > > Bardan Gurung > > Bimal Thapa > > Bimal Gaire > > Prakriti Shree Tuladhar > > Raman Maharjan > > Sameer Shrestha > > Munmun Shrestha > > Rojan Maharjan > > Akankshya Upadhyay > > Sneha Parajuli > > Nischal Aryal > > Shreha Regmi > > Pema Tamang Ghising > > Krishna Chauhan > > Sushant Gurung > > Sajak Biadhya > > Yashin Sekh > > Anushka Maharjan > > Sunil Lamsal > > Anish Dhakal > > Suman Thapa > > Mohan Singh Bomrel > > Prayush Shrestha > > Ashmita Kunwar > > Sushant Chitrakar > > Kundan Samsher Rana > > Sarthak Khanal > > Manish Dangi > > > All the best. Once again congratulation for being selected. You have huge > opportunity in front, utilize properly. > > PS: There will be two additional candidates in each group from Patan > Multiple Campus and Amrit Science Campus. They are the selected B.Sc.CSIT > students from those campuses. > > Thanks, > > Bijaya. > '",3
"'Dear All,  The workshop will be run in following rooms.  Andriod - Class of 2017 A IT and Networking - Class of 2017 B MSSQL - Class of 2016 B Annimation - Large Seminar Hall Testing - Computer Lab Java - Class of 2017 B  Thanks,  Bijaya. '",3
"'Dear All,  Please find the attached class routine for batch 2017, semester III.  Feel free to communicate for any changes.  Thanks,  Bijaya. '",3
"""Dear All, Deerwalk Institute of Technology is planning to run its own hostel in near future. The administration is conducting survey on interested candidates for hostel. If, you are interested to stay and enjoy the facilities of School hostel, please fill and submit the form. Priority will be given to the candidates filling the survey form. The hostel will be located within Tamreswor Area. Power backup, 24 hrs /7 days internet hot water supply, room temperature maintained, two to four students per room, washing machine, cleaning. Only DWIT students can enjoy the hostel facility. Deerwalk Foods will serve hygienic foods. Payment per month is NRs 12000 pn monthly basis. You must deposit NRs 36000 before joining the hostel. Student can leave hostel with prior notice of six month. Deadline:- 24th December, Wednesday [Before 5:00 pm] Thanks, Bijaya.      I've invited you to fill out the form Interested Candidates for DWIT -COLLEGE HOSTEL. To fill it out, visit: https://docs.google.com/a/deerwalk.edu.np/forms/d/1Q3sNh3rHhLVJh_8VIqo-zYun6KaZylA5F0FszwMDvDo/viewform?c=0&w=1&usp=mail_form_link """,3
"'Hello All, Students from all batches are requested to return all their overdue books to the library by 26th December, Friday, 5 PM. You will not have to pay fines if you return the books by then.  Also, please keep in mind that fine system will strictly implement from 27th December. That means you will have to pay a fine of Rs 5 per day once you cross the deadline.  Regards, Prabina Neupane '",3
"'Dear All,  The Camp Fire program scheduled for 26th December is postponed to some other day. We will let you know soon. However, there will be All Hands Meeting after examination on the same day.  Thanks,  Bijaya. '",3
"'[ Postponed] on the subject.  Thanks,  Bijaya.  On Tue, Dec 23, 2014 at 6:12 PM, Bijaya Shrestha < bijaya.shrestha@deerwalk.edu.np> wrote:  > Dear All, > > The Camp Fire program scheduled for 26th December is postponed to some > other day. We will let you know soon. However, there will be All Hands > Meeting after examination on the same day. > > Thanks, > > Bijaya. > '",3
"'Dear All,  College library will keep the practical files of your past semester in front of the library tomorrow, 24th December [Only for this day, 11:30 am - 5:30 pm] for open collection. Please come and collect in your free time. You can not claim the files with college library in future.  Thanks,  Bijaya. '",3
"""Hi All,  Thanks to members of Class of 18, we have been able to come up with the 'TOP 10 Hospitals of Nepal.'  https://www.facebook.com/EverestList?ref=hl  We, as a college, are the first one to come of with the list and hence this is no mean feat. Special mention to those who went, and consulted eminent doctors from TUTH, after classes to verify the data collected.  I am pretty confident that the published information will take you by surprise.  A huge thank-you to everyone who were involved in the project.  A big round of applause to very active team led by Akankshya from class of 2018.  Finally, I know I have been harsh to you Akankshya on many occasions but that was simply because when we do something at DWIT, it needs to be the best.  Thanks.  PS: With this accomplished, we will now move to some other topic. """,3
"'You all want to be encouraged in some way, whatever the situation may be. Yet the irony lies in the fact that when it comes to appreciating and thereby encouraging what others have done, you do not \'feel\' like doing it.  Please visit the pages - there are host of them, ""Like"" them , post comments. Get Involved.  If you cannot do so, start asking yourself \'What\'s wrong with me?\'.  Thanks.   On Tue, Dec 23, 2014 at 7:06 PM, hitesh karki <hitesh.karki@deerwalk.edu.np> wrote:  > Hi All, > > Thanks to members of Class of 18, we have been able to come up with the > \'TOP 10 Hospitals of Nepal.\' > > https://www.facebook.com/EverestList?ref=hl > > We, as a college, are the first one to come of with the list and hence > this is no mean feat. Special mention to those who went, and consulted > eminent doctors from TUTH, after classes to verify the data collected. > > I am pretty confident that the published information will take you by > surprise. > > A huge thank-you to everyone who were involved in the project.  A big > round of applause to very active team led by Akankshya from class of 2018. > > Finally, I know I have been harsh to you Akankshya on many occasions but > that was simply because when we do something at DWIT, it needs to be the > best. > > Thanks. > > PS: With this accomplished, we will now move to some other topic. > > > '",3
"'Congratulations Abhishek! Keep up the good work.  Merry Christmas to all.  Thanks, Alok   ---------- Forwarded message ---------- From: Manish Man singh <mmsingh@deerwalk.com> Date: Thu, Dec 25, 2014 at 9:20 AM Subject: DW Site Logo - Christmas To:   Hello All,  Animated Christmas <http://en.wikipedia.org/wiki/Christmas> logo has been updated at http://www.deerwalk.com/ The logo is designed by Abhishek Gupta <http://www.deerwalk.com/designers-profile#abhishek>.    Thanks and Regards, --    Manish Man Singh , Project Manager  \xe2\x94\x82  Deerwalk Services Pvt. Ltd.  \xe2\x94\x82  Tamreshwore Mahadevsthan, Sifal, Kathmandu  \xe2\x94\x82  mmsingh@deerwalk.com   \xe2\x94\x82  +977-1-4485429  \xe2\x94\x82  +977-9843398617  \xe2\x94\x82  Skype: v-2manis  \xe2\x94\x82  www.deerwalk.com   DISCLAIMER: This email message is for the sole use of the intended recipient(s) and may contain confidential and privileged information. Any unauthorized use or disclosure is prohibited. If you are not the intended recipient, please contact the sender by reply email and destroy all copies of the original message. IRS CIRCULAR 230 DISCLOSURE: Any U.S. tax advice contained in this communication (including any attachments) is not intended or written to be used, and cannot be used, for the purpose of (i) avoiding penalties under the Internal Revenue Code or (ii) promoting, marketing or recommending to another party any transaction or matter addressed herein.(FR08-i203d)     --    Alok Koirala, Director of R&D  \xe2\x94\x82  Deerwalk Institute of Technology  \xe2\x94\x82   Tamreshwore Mahadevsthan, Sifal, Kathmandu   akoirala@deerwalk.edu.np <akoirala@deerwalk.edu.np>  \xe2\x94\x82  +977-98620-26160   \xe2\x94\x82  http://www.dwit.edu.np <http://www.dwit.edu.np>  '",3
"'Congrats! If I am not mistaken this is history made. Abhisek, May be Google doodle one day! We are so proud of you.  Thanks.  On Thu, Dec 25, 2014 at 9:38 AM, Alok Koirala <akoirala@deerwalk.edu.np> wrote:  > > Congratulations Abhishek! Keep up the good work. > > Merry Christmas to all. > > Thanks, > Alok > > > ---------- Forwarded message ---------- > From: Manish Man singh <mmsingh@deerwalk.com> > Date: Thu, Dec 25, 2014 at 9:20 AM > Subject: DW Site Logo - Christmas > To: > > > Hello All, > > Animated Christmas <http://en.wikipedia.org/wiki/Christmas> logo has been > updated at http://www.deerwalk.com/ > The logo is designed by Abhishek Gupta > <http://www.deerwalk.com/designers-profile#abhishek>. > > > > Thanks and Regards, > -- > >  Manish Man Singh , Project Manager  \xe2\x94\x82  Deerwalk Services Pvt. Ltd.  \xe2\x94\x82  Tamreshwore > Mahadevsthan, Sifal, Kathmandu  \xe2\x94\x82  mmsingh@deerwalk.com   \xe2\x94\x82  > +977-1-4485429 \xe2\x94\x82  +977-9843398617  \xe2\x94\x82  Skype: v-2manis  \xe2\x94\x82  www.deerwalk.com > > > DISCLAIMER: > This email message is for the sole use of the intended recipient(s) and may contain confidential and privileged information. Any unauthorized use or disclosure is prohibited. If you are not the intended recipient, please contact the sender by reply email and destroy all copies of the original message. IRS CIRCULAR 230 DISCLOSURE: Any U.S. tax advice contained in this communication (including any attachments) is not intended or written to be used, and cannot be used, for the purpose of (i) avoiding penalties under the Internal Revenue Code or (ii) promoting, marketing or recommending to another party any transaction or matter addressed herein.(FR08-i203d) > > > > > -- > >  Alok Koirala, Director of R&D  \xe2\x94\x82  Deerwalk Institute of Technology  \xe2\x94\x82   Tamreshwore > Mahadevsthan, Sifal, Kathmandu  >  akoirala@deerwalk.edu.np <akoirala@deerwalk.edu.np>  \xe2\x94\x82  +977-98620-26160  >  \xe2\x94\x82  http://www.dwit.edu.np <http://www.dwit.edu.np>  > '",3
'[image: Inline image 1]   On behalf of Students & Management Team of DWIT. ',3
