emails,category
"'---------- Forwarded message ---------- From: Sneha Parajuli <sneha.parajuli@deerwalk.edu.np> Date: Sat, Aug 8, 2015 at 8:06 PM Subject: Fwd: cg To: shreha.regmi@deerwalk.edu.np   ---------- Forwarded message ---------- From: ""Shila Devi Parajuli"" <shila.parajuli@deerwalk.edu.np> Date: Aug 6, 2015 9:54 AM Subject: cg To: <sneha.parajuli@deerwalk.edu.np>, ""ruby.shrestha"" < ruby.shrestha@deerwalk.edu.np>, <ashmita.kunwar@deerwalk.edu.np>, ""Bikash Sapkota"" <bikash.sapkota@deerwalk.edu.np> Cc: '",2
"""I've shared an item with you:  TOC Resources https://drive.google.com/a/deerwalk.edu.np/folderview?id=0B-7TTOvAxWB5fnNvdVRpbklwbXpIZmtrVU96MkZ5NzlEeXBJV09BUnhDbXZBeGdKamlSNVk&usp=sharing  It's not an attachment -- it's stored online. To open this item, just click   the link above.  Hi All,  Please find the slides of TOC.  Thanks, Mohan """,2
"'Sorry, this one is the updated wala hehe :P  On Sun, Aug 9, 2015 at 9:54 PM, Shreha Regmi <shreha.regmi@deerwalk.edu.np> wrote:  > PFA :D > '",2
"'https://github.com/ppandey224/firstproto   Thanks, Ravi Adhikari (2017 , 0302) '",2
"""Hi All,  If you have not done so can you prep up for this maven prototype by doing the following steps:-  1. Install JDK and create JAVA_HOME environment variable. Add its bin directory to PATH environment variable. 2. Install Maven and create MVN_HOME environment variable. Add its bin directory to PATH environment variable. 3. Install git command line client. 4. Install your favourite IDE (Eclipse or Intellij IDEA) 5. Create a directory in any drive called \xe2\x80\x98workspace (Windows-based systems only). 6. Issue the following command in 'workspace' directory to clone the git project:-  git clone https://github.com/ppandey224/firstproto.git  7. Import the 'firstproto' as maven project into your favorite IDE. 8. Navigate into the git cloned project using 'cd' and issue the following command to build the project:-  mvn clean install  This creates a jar in the project's 'target' folder.  9. Run the jar by supplying the command:-  java -jar target/firstproto.....jar-with-dependencies.jar -l -s 10/14/2011 -e 10/14/2014  Let me know if you have any questions regarding this.  Thanks,  On Mon, Aug 10, 2015 at 7:40 AM, Ravi Adhikari < ravi.adhikari@deerwalk.edu.np> wrote:  > https://github.com/ppandey224/firstproto > > > Thanks, > Ravi Adhikari > (2017 , 0302) > """,2
"'find the next slide of the lisp.    Thanks Anish Dhakal 0310 (2017)  On Mon, Aug 3, 2015 at 3:21 PM, Ravi Adhikari <ravi.adhikari@deerwalk.edu.np > wrote:  > Thank You Anish! > > > Thanks, > Ravi Adhikari > (2017 , 0302) > > On Mon, Aug 3, 2015 at 3:15 PM, Anish Dhakal <anish.dhakal@deerwalk.edu.np > > wrote: > >> Hello All, >> >> Please find the slides of LISP. >> >> >> Thanks >> Anish Dhakal >> 0310 (2017) >> > > '",2
"'---------- Forwarded message ---------- From: Sneha Parajuli <sneha.parajuli@deerwalk.edu.np> Date: Mon, Aug 10, 2015 at 7:51 AM Subject: Cognitive Sc hw To: Ruby Shrestha <ruby.shrestha@deerwalk.edu.np>   rubchaa LAB ni sir lai nabirsi dey la ani arko hw, print gardey la? :  thankuuu ani kk padako bhandai gar ghar ma bore hunchu ma hahah '",2
Leave Information. Following members of DWIT are on leave today. DWIT- STUDENTS Roll No Name Batch Time/Duration Reason DWIT- FACULTY,3
"Library Routine Week 25. Please find the attached routine of library containing the library opening hours and on duty librarians. P.S. Also note that the library will be open apart from the timing mentioned in routine depending upon the free time of librarian. Regards, DWIT Library",3
Call for Internship-IT This is an opportunity call for DWIT students to work as an Intern in IT Department -DWIT (Ever growing IT Institution in Nepal). The applicants must be smart and quick learner.,3
Internship Opportunity - Only for Class of 2019 Please write a proper email expressing why college should pick you up for this task/opportunity.,3
Interns Wanted- Librarian This is an opportunity call for students of all batches to work as an intern in our Library.,3
"Library Closed Hello All, The DWIT library will be closed for one hour today 3 rd Nov 2016 from 400 pm due to unavoidable circumstances.Sorry for the inconvenience. Regards DWIT Library",3
"Congratulation! Dear All,Congratulation to the topper on different headings. Semester SEMESTER TOPPER, SEM II - Sushil Awale SEMESTER TOPPER, SEM III - Sabin Pathak SEMESTER TOPPER, SEM III - Ruby Shrestha",3
"Welcome Rituraj Lamsal Dear All, We are pleased to announce that Rituraj Lamsal has joined Deerwalk Institute of Technology as Head of the Electronics Department. With his appointment, we are also announcing the setting up of Electronics Department in DWIT.",3
"Staff Salary Dispatched Dear All, Please be informed that your salary for Falgun month has been credited in your Bank accounts today 14th March, 2016. Enjoy",3
"Hi All,  It\'s good to see everyone practicing their performances on the balcony, inside classrooms and at times even in the cramped space where the sofas are placed. It\'s equally pleasing to see place buzzing with flurry of activities long after classes are over.  The reason for this email, however, is slightly on a different note.  Apparently, it looks like I spoke bit too soon. The reason I say so is when some of you came asking whether one can perform on Hindi songs and dances, I said \'Yes\'. Perhaps I got carried away by your enthusiasm!  We really want to promote our culture and heritage. I have long been associated with management team of both college and company and I can tell you for sure that on every such occasion dating back to 2008 when we had our first company fest, we have always said \'\'No"" to hindi items. Is it a cultural bias? No. Its just we want to promote our own culture in whatever way we can. It\'s worth reminding you all that the reason we said ""No"" to hindi items during our DEERFEST was in keeping up with that trend. I now realize that I did not do my job well. I should have tabled this in one of our weekly management meetings and not raise it in a meeting one week before the event. I keep on asking you to notify well ahead of time. Ironically I ended up doing the exact opposite.  The core organizing team met today for DEERUTSAV.   Here\'s what has been decided:  - We will try divide the program into two portions.  - The first part will of \'formal\' in nature. We will have distribution of prizes along with one or two Hindi performances plus nepali / english performances.   - We will break for early dinner. We will resume performances right after dinner. You all are one big bundle of energy and hence I don\'t think \'filled\' stomach will not make any difference. - In second part, i.e. post dinner, we will try fit in all the Hindi performances ( those that get thru the auditions ). Now, this perhaps is the exact reason I am writing this email.  Should I not manage to get an approval from management in next meeting to accommodate Hindi performances, we all have no choice but stop. Period. We will have to do away with some of the hindi performances even if they have been selected by Menosh during auditions on Sunday.  And should such be the case, my sincere apologies ( in advance ) to those who have spend considerable amount of time practicing   their performances. I even do not know how should I express how bad I feel in a manner that you can relate to how bad exactly I am feeling.  I know this will take many of you by surprise, unfortunately in an unpleasant manner. You all have every right to get mad at me but collectively we will have to abide by college rules and management decisions.   Once again, Sorry people. My sincere apologies. All said and done, I know you all will put your best foot forward  to make the first ever DEERUTSAV a grand success!  Thanks'",3
"'Hi All,  I have been called for an urgent meeting at KU, School of Management. I am leaving right now. It is likely to run for 2 hours. I will have my phone switched off. Should you have any urgent issues, please share that with Bijaya / Sir.  Thanks, Hitesh. '",3
"'Dear All,  The process of migrating email data from your old id to new id is under process. For the moment, i humbly request you to change your email id from the school.dwit.edu.np site.  Steps,  1. Log in to school.dwit.edu.np. 2. Click ""Edit Profile"" menu somewhere at the right side of your window. 3. Enter your new email id ie:- firstname.lastname@deerwalk.edu.np 4. Save profile  You are done.  Please edit the profile by the eob Tuesday, 17th February, 2015.  Thank you very much for the cooperation.  Thanks,  Bijaya. '",3
"'Hi all,  Since some of you have requested for an extension for submission deadline with a valid reason, please submit your assignments no later than 4 PM, Monday, February 16.  Also, please go through chapter 9, Classes: A Deeper Look, Part 1, before coming to the class on Monday.  Have a nice weekend and happy reading.  Thanks, Milan  --    DISCLAIMER: This email message is for the sole use of the intended recipient(s) and may contain confidential and privileged information. Any unauthorized use or disclosure is prohibited. If you are not the intended recipient, please contact the sender by reply email and destroy all copies of the original message. IRS CIRCULAR 230 DISCLOSURE: Any U.S. tax advice contained in this communication (including any attachments) is not intended or written to be used, and cannot be used, for the purpose of (i) avoiding penalties under the Internal Revenue Code or (ii) promoting, marketing or recommending to another party any transaction or matter addressed herein.(FR08-i203d)  '",3
"""Hi All,  Owing to the preparations needed for the much awaited ' DEERUTSAV 1.0 ', we will not have any classes post lunch.  I just went through class timings of all the batches and figured out that bunch of classes start at 11:50 AM.   We will therefore ONLY have classes that ends before 12:00 NOON.    This does not mean you have a holiday.  Everyone will leave for program venue , Celebration Heights, right after the classes are over to have one complete run of the Annual Day. So please head straight to the Celebration Heights right after classes are over!  Thanks.  PS: Sorry for the inconvenience caused due to short notice. By the way, will that casue any inconvenience to you:) """,3
"'Prayush,  Thanks for sharing the list.  I believe that you are the in-charge of \'Props & Costumes\'.   We are only hiring the traditional dresses that we do not typically have with us at our homes . Rest, we want students to manage their dresses themselves. Somewhere in the list I even saw mention of Sari and Coat ( just as an example ) , obviously we are not going to hire these dresses.  Please let the college know what exactly we need to hire from outside. Share a reworked list with Bijaya Sir, cc me, and add a column saying whether dresses/props identified for each of the performances will be managed by students themselves or college need to work on it.  And if you say, stuff like Skirts, Coats and Saris are something college needs to take care of, something\'s not right!  Thanks.  PS: Anyone who sees this email, pls let Prayush know of this email asap.   ---------- Forwarded message ---------- From: Bijaya Shrestha <bijaya.shrestha@deerwalk.edu.np> Date: Tue, Feb 17, 2015 at 1:48 PM Subject: Fwd: Costumes To: hitesh karki <hitesh.karki@deerwalk.edu.np>   FYI  Dai,  Here is the attachment.  Thanks,  Bijaya. ---------- Forwarded message ---------- From: ""Prayush Shrestha"" <> Date: 16 Feb 2015 22:18 Subject: Costumes To: ""Bijaya Shrestha"" <bijaya.shrestha@deerwalk.edu.np> Cc:  Hello Sir, I saw the list of costumes that i had been provided.Seeing that i don\'t find it suitable just to order by phone as there are huge variety of costumes and i believe we will not be able to describe the dealer about that via phone. So i humbly request you to spare some time to go with us at the shop from where we will be hiring the costumes.I have attached the rough list of costumes below please have a look at it.  Regards, Prayush Shrestha 0437 Batch of 2018 '",3
"""Hi All,  I just went through the list. Whoa, 37 performances! 37 performances in one show is one too many!!!  Simple rule of thumb tells us that even if one performance takes 6 minutes, we will have four hour show. Add the length of the 'plays', I am sure the timing will get elongated to unimaginable proportions.Chances are the sheer duration of the program itself will prove to fatal, suicidal spoiling the whole effort we have put in.  Also, I see a certain set of students trying to sing  as many as four songs! One song is good enough to showcase your talent. Furthermore, the entire concept of the DEERUTSAV 1.0 is about giving chances to everyone.  So please be prepared to impress us with your performance as I see no possibility of running a six hour show and managing to hold the attention of everyone for whole of six hours as we want to make a final selection in tomorrow's session.  You all are fantastic dancers, singers and performers. This event is also to encourage those who have ever appeared on a stage before. So, I request you all to rethink out of 'x' number of performances you have planned or have been practicing decide which one you really would want to perform.  At the end of the day, all it takes is one good performance to make your mark.  I sincerely expect you all to take this message in the right spirit! I want you all to do best, have fun, but not 'high-jack' the event in the process of doing so.  One appearance on stage is good enough! At max, we can entertain two. But sorry, we cannot have same faces appearing again and again.  Ideally, one is good enough.  Thanks.  PS: If you are thinking that some of your practices will now go to waste, that's completely the wrong inference that you are drawing. You should get thinking that 'of all the performances that I wanted to perform, I was lucky enough to showcase the one that I felt was the best.'  The other performances, save is for DEERFEST 2.0! """,3
"""Hi Hitesh  The hall is booked for 2/18 by another event so we have to do complete practice in our own hall.  Thanks Surendra  On Tue, Feb 17, 2015 at 1:22 PM, hitesh karki <hitesh.karki@deerwalk.edu.np> wrote:  > Hi All, > > Owing to the preparations needed for the much awaited ' DEERUTSAV 1.0 ', > we will not have any classes post lunch. > > I just went through class timings of all the batches and figured out that > bunch of classes start at 11:50 AM. > >  We will therefore ONLY have classes that ends before 12:00 NOON.   > > This does not mean you have a holiday. > > Everyone will leave for program venue , Celebration Heights, right after > the classes are over to have one complete run of the Annual Day. So please > head straight to the Celebration Heights right after classes are over! > > Thanks. > > PS: Sorry for the inconvenience caused due to short notice. By the way, > will that casue any inconvenience to you:) >    --    Surendra Nath Adhikari, Campus Chief  \xe2\x94\x82Deerwalk Institute of Technology \xe2\x94\x82Tamreshwore Mahadevsthan, Sifal, Kathmandu <%E2%94%82akayastha@deerwalk.com%E2%94%82+977.9841228272> sadhikari@deerwalk.edu.np <%E2%94%82akayastha@deerwalk.com%E2%94%82+977.9841228272>\xe2\x94\x82977-01-4485425 |  977-9841-281550 <http://977-98010-55599/>  | http://www.dwit.edu.np <http://www.deerwalk.com/> """,3
"""Hello All, Students that need costumes or props to perform in Deerfest are requested to fill the below form.  Prayush Shrestha 0437 Batch of 2018   I've invited you to fill out the form DeerFest Costumes. To fill it out, visit: https://docs.google.com/a/deerwalk.edu.np/forms/d/1dWPnW3zcq2M1j0CajNDJXV7M3HtfDkK3WV3s3VVzIIw/viewform?c=0&w=1&usp=mail_form_link """,3
"""Hi All,  Looks like I goofed up again!! I should have confirmed this with Surendra Sir. Once again, it looks like I jumped the gun. My apologies.   We will get started exactly at 1:15 PM. MCs, we will be following the exact same order as shared by Menosh.   We already have experience of running hugely successful program in the form of Deerfest. So, members of the crew, volunteers - general and designated with specific tasks, the sound engineers and everyone, please ensure the hall is ready and neatly arranged by 12:30 PM. If number of chairs are inadequate, let's carry it from classrooms.  The other objective of the show tomorrow is also to gauge how much time will be 'consumed'. So we need to be 'swift', if not fast and furious.  Finally, it's your event. If you are not participating in any event does not mean that you do not get involved in any way. We will need your opinion re how we make this event the best possible? So, please be present in the hall at all times while the final practice is in full swing. Try not disturb the performances by creating 'noise' - side talks and careless whispers, squeaking of chairs, unnecessary opening and closing of doors etc. You know what I mean.  Thanks.  > On Feb 17, 2015, at 17:48, Surendra Adhikari <sadhikari@deerwalk.edu.np> wrote: >  > Hi Hitesh >  > The hall is booked for 2/18 by another event so we have to do complete practice in our own hall. >  > Thanks > Surendra >  >> On Tue, Feb 17, 2015 at 1:22 PM, hitesh karki <hitesh.karki@deerwalk.edu.np> wrote: >> Hi All, >>  >> Owing to the preparations needed for the much awaited 'DEERUTSAV 1.0', we will not have any classes post lunch. >>  >> I just went through class timings of all the batches and figured out that bunch of classes start at 11:50 AM.  >>  >> We will therefore ONLY have classes that ends before 12:00 NOON.  >>  >> This does not mean you have a holiday.  >>  >> Everyone will leave for program venue , Celebration Heights, right after the classes are over to have one complete run of the Annual Day. So please head straight to the Celebration Heights right after classes are over! >>  >> Thanks. >>  >> PS: Sorry for the inconvenience caused due to short notice. By the way, will that casue any inconvenience to you:) >  >  >  > --  > Surendra Nath Adhikari, Campus Chief \xe2\x94\x82Deerwalk Institute of Technology \xe2\x94\x82Tamreshwore Mahadevsthan, Sifal, Kathmandu > sadhikari@deerwalk.edu.np\xe2\x94\x82977-01-4485425 | 977-9841-281550 | http://www.dwit.edu.np >   >   """,3
"'Who is the one to ask Prabhat sir not to take the class of Intro to IT today [9:00 am - 9:50 am]? We had clearly mentioned that the practice session will be from 12:00 pm on wards and there will be all classes prior to it.  Anuska, make me clear.  Others batches, do not try to make such mistake.  Thanks,  Bijaya. '",3
"""Dear All,  On behalf of Deerwalk Institute Of Technology, we would like to invite you to join us and celebrate with us the first ever College Annual Day Program, aptly titled DEERUTSAV 1.0.  Being the first ever event of such kind, we want to make it special. Your presence will certainly give us the much needed encouragement help make this event truly a 'celebration' to remember.   'UTSAV' in Nepali is 'Celebration'.  ( Its a mere coincidence that we are holding this event in place called The Celebration Heights. )   Thanks. Deerwalk Institute Of Technology.  [image: Inline image 1] <https://www.google.com.np/maps/place/Celebration+Heights/@27.72834,85.345318,17z/data=!3m1!4b1!4m2!3m1!1s0x39eb1967e8fa3d4b:0xf8d416a6bd9eae0c>  Please follow map to locate the venue.  https://www.google.com.np/maps/place/Celebration+Heights/@27.72834,85.345318,17z/data=!3m1!4b1!4m2!3m1!1s0x39eb1967e8fa3d4b:0xf8d416a6bd9eae0c """,3
"'Hello All,  Attached here is the document containing the list of performances. We will be following the same sequence as mentioned in the doc.  Regards, Ruby Shrestha '",3
"'Menosh, No matter how the show goes tomorrow, I would like to extend my deepest gratitude for \'readying\' such a talented group of performers. Without you, we would not have been as confident as we are today. I know you would say its the students who did made this all possible. I agree with you but we all need someone to \'inspire"" us and you have been the greatest inspiration. So once again, I thank you on behalf of each and every member of small-big family called DWIT.   Performers, It was difficult to cut down on the performances. I did not have much choice but \'filter\'. I thank the performers for making my job easy - you made my job easy deciding yourselves which ones you would want pursue with and which ones to drop. If there were no \'barriers & constraints\' we certainly have included them all. The fact of the matter is there are so many \'things\' that I have to consider. So, if your performance got rejected or you had to unwillingly sacrifice any one of your much practiced performances, hope you understand. All said and done, trust me we will find a way out - nothing will go to a waste.  Crew Members, Your contribution today was fantastic. I specially would want to thank behind the \'scene\' people - members of music club for helping shortlisting the songs, the software club for designing the card, media club for designing the banner, MCs for trying to be on top of things till the very end, our sound engineer, Ankit for constantly asking me about arrangement for \'food\' for tomorrow.  Finally, These are typically done once event is over. That too me appears a bit too  cliched . Hence, my congratulations in advance to you all for putting up such a fantastic performance. I am super confident that you will make everyone celebrate this first ever celebration in a way that everyone will remember the event for a long time.  Thanks, Hitesh.  PS: Thank you Bijaya! I might appear to be little bias here but sitting here at office till 9:30 PM just to ensure that we do not miss out on anything is something I really appreciate.    On Tue, Feb 17, 2015 at 2:43 PM, hitesh karki <hitesh.karki@deerwalk.edu.np> wrote:  > Hi All, > > I just went through the list. Whoa, 37 performances! 37 performances in > one show is one too many!!! > > Simple rule of thumb tells us that even if one performance takes 6 > minutes, we will have four hour show. Add the length of the \'plays\', I am > sure the timing will get elongated to unimaginable proportions.Chances are > the sheer duration of the program itself will prove to fatal, suicidal > spoiling the whole effort we have put in. > > Also, I see a certain set of students trying to sing  as many as four > songs! One song is good enough to showcase your talent. Furthermore, the > entire concept of the DEERUTSAV 1.0 is about giving chances to everyone. > > So please be prepared to impress us with your performance as I see no > possibility of running a six hour show and managing to hold the attention > of everyone for whole of six hours as we want to make a final selection in > tomorrow\'s session. > > You all are fantastic dancers, singers and performers. This event is also > to encourage those who have ever appeared on a stage before. So, I request > you all to rethink out of \'x\' number of performances you have planned or > have been practicing decide which one you really would want to perform. > > At the end of the day, all it takes is one good performance to make your > mark. > > I sincerely expect you all to take this message in the right spirit! I > want you all to do best, have fun, but not \'high-jack\' the event in the > process of doing so. > > One appearance on stage is good enough! At max, we can entertain two. But > sorry, we cannot have same faces appearing again and again. > > Ideally, one is good enough. > > Thanks. > > PS: If you are thinking that some of your practices will now go to waste, > that\'s completely the wrong inference that you are drawing. You should get > thinking that \'of all the performances that I wanted to perform, I was > lucky enough to showcase the one that I felt was the best.\' > > The other performances, save is for DEERFEST 2.0! > '",3
"""Hi All,  We have had couple of rounds, at least one round for each batch, of  'DeerWord of the Day'.  As I have been emphasizing, we need to make a next step. We just cannot sit back and keep on doing the same thing again.  So here's how it goes.  Beginning 23rd Feb, 2015 - we will add a twist to it.  Every student will now share 'My Favorite Application' along with the 'DeerWord of the day'. Yes, you need to do the both. Obviously, you will need to share separate emails everyday. Perhaps, the only difficult part for you will be unlike DeerWord, you need to explain in your own words as to what feature of the Application appealed you the most. Also, you need to share with us whether you bought the app online or downloaded from 'App Warehouses' like places AppStore, Google Play, MoboGenie etc. Finally, you also need to mention how did you come to know about the App! Its bit tricky and difficult. But what's the point in doing 'easy' stuff all the time.   The detailed guidelines will be shared by midnight, 24th Feb.    The format for DEERWORD will remain exactly the same . Its just that as we did with the DeerWord, you are expected to not to tamper with the formatting done - no change in font type or size and so on.  We will begin from Monday with 0101 Anil Shrestha from Class of 2015. Before that I will share mine. So in effect, Anil gets started from Tuesday, next week.  Get thinking!  Thanks. """,3
"""Hi All,  We have had couple of rounds, at least one round for each batch, of  'DeerWord of the Day'.  As I have been emphasizing, we need to make a next step. We just cannot sit back and keep on doing the same thing again.  So here's how it goes.  Beginning 23rd Feb, 2015 - we will add a twist to it.  Every student will now share 'My Favorite Application' along with the 'DeerWord of the day'. Yes, you need to do the both. Obviously, you will need to share separate emails everyday. Perhaps, the only difficult part for you will be unlike DeerWord, you need to explain in your own words as to what feature of the Application appealed you the most. Also, you need to share with us whether you bought the app online or downloaded from 'App Warehouses' like places AppStore, Google Play, MoboGenie etc. Finally, you also need to mention how did you come to know about the App! Its bit tricky and difficult. But what's the point in doing 'easy' stuff all the time.   The detailed guidelines will be shared by midnight, 24th Feb.    The format for DEERWORD will remain exactly the same . Its just that as we did with the DeerWord, you are expected to not to tamper with the formatting done - no change in font type or size and so on.  We will begin from Monday with 0101 Anil Shrestha from Class of 2015. Before that I will share mine. So in effect, Anil gets started from Tuesday, next week.  Get thinking!  Thanks.  PS: I am in the process of discarding my earlier email. Accidentally I happen to use that email. Hence, sending this email again. """,3
"""You did it! The first DeerUtsav was an amazing event, thanks to each one of you.  I wanted to thank everyone who took part, from dancers, performers, musicians, singers, play-writers, to ones who set up the stage, took charge of lights, music, costumes, fashion show, food, photography, filming, reception and just being there to support each other...I know the great amount of time and energy which went into this event and I am very proud of you. Thank you for making me part of it.  You have set an exemplary precedent for years to follow.  Hitesh Sir and Surendra Sir, thank you for providing the platform for students to express their creativity and art.  Here's to all the students. Cheers! Menosh """,3
"""Thank you Menosh for your support.  On Fri, Feb 20, 2015 at 3:42 PM, Menosh Appl <menosh.appl@deerwalk.edu.np> wrote:  > You did it! The first DeerUtsav was an amazing event, thanks to each one > of you. > > I wanted to thank everyone who took part, from dancers, performers, > musicians, singers, play-writers, to ones who set up the stage, took charge > of lights, music, costumes, fashion show, food, photography, filming, > reception and just being there to support each other...I know the great > amount of time and energy which went into this event and I am very proud of > you. Thank you for making me part of it. > > You have set an exemplary precedent for years to follow. > > Hitesh Sir and Surendra Sir, thank you for providing the platform for > students to express their creativity and art. > > Here's to all the students. > Cheers! > Menosh > """,3
"""Thank you Menosh. Thanks for inspiring us and helping us in each and very step.  On Fri, Feb 20, 2015 at 5:00 PM, Sarthak Khanal < sarthak.khanal@deerwalk.edu.np> wrote:  > Thank you Menosh for your support. > > On Fri, Feb 20, 2015 at 3:42 PM, Menosh Appl <menosh.appl@deerwalk.edu.np> > wrote: > >> You did it! The first DeerUtsav was an amazing event, thanks to each one >> of you. >> >> I wanted to thank everyone who took part, from dancers, performers, >> musicians, singers, play-writers, to ones who set up the stage, took charge >> of lights, music, costumes, fashion show, food, photography, filming, >> reception and just being there to support each other...I know the great >> amount of time and energy which went into this event and I am very proud of >> you. Thank you for making me part of it. >> >> You have set an exemplary precedent for years to follow. >> >> Hitesh Sir and Surendra Sir, thank you for providing the platform for >> students to express their creativity and art. >> >> Here's to all the students. >> Cheers! >> Menosh >> > > """,3
"'Dear All,  TU has called the date for filling ""Board Examination Form of Third, Fifth and Seventh semester. Deadline is 13th March 2015. Please fill the examination form prior to the deadline from account section.  For more details, you can go through the notice on notice board.  Happy Exam!  Thanks,  Bijaya. '",3
"'Dear All,  Attached is the Final Term/ Mid Term Examination Notice. Please go through the notice and prepare accordingly.  Happy Exam!  Thanks,  Bijaya. '",3
"""Hi All,  Below is the sample of the DeerWord that was shared for first ever time. I looked at the date when I sent this template. It reads 02.21.2014.  We must have come across around 200 words. I hear people talking about preparation classes for TOEFL / GRE. Well I learned a lot of new words but of you have not, start thinking how any preparation classes will be of any help.  Also this gave me a fair idea as to how many of you would put in a  real  effort to do something as simple as this even though that was never the intention! From now on, I will have a more closer look at the word you pick and explanation you make. Oftentimes, I have not seen any difference between  Sentence Use  and  Meaning.  Every thing need to be explained in a manner everyone knows when exactly to use the word.  With this said, lets start with a new trend now. Every day you will now have to share two emails. One - continue with the ' DeerWord of the Day - Season II '. Pls mention Season II.  And next ' My Favorite App'. See next email.  Thanks.    Bandwidth    Bandwidth  - The word describes the maximum data transfer rate of a network. Its typically associated with the internet speed. It measures how much ( capacity ) data can be sent over a specific connection in a given amount of time.   Normal Day Use  - Apart from being used purely as technical term, the word is also used to explain the capacity of a person to perform a certain x number of tasks or for that matter capacity of anything to perform certain tasks in terms of quantity and not necessarily quality.   Sentence Use  -  Members of class of 2016, I am extremely sorry that I will not be able to take any further additional C Classes at this point in time because my bandwidth is completely exhausted.     Meaning  - I am completely occupied with other work that I am unable to take out to help you with programming in C.  Thanks.   PS: As mentioned in earlier mail, the next word will come from 0107 on Monday and we will follow the series described in earlier email. Shankar, please ensure that the format is exactly similar to this mail including the subject, font, line spacing and so on and so forth. The format should be ditto. If you are unsure please share it with me first before circulating to everyone. """,3
"'Dear All,  Tribhuvan University has published Board Examination Schedule of B.Sc. CSIT First Semester. The examination is scheduled to begin from 31st March, 2015.  Examination time:- 12:00 pm - 3:00 pm Examination Center:- To be published later    Date    Subject   31st March  Intro to IT  3rd April  Fundamental of Programming  6th April  Probability and Statistics  9th April  Calculus and Analytical Geometry  12th April  Statistics  For more information, see the notice on notice board.  Thanks,  Bijaya. '",3
"""Hi All,  The opportunities are coming thick and fast. Grab it!   WHAT IS IT ABOUT  - Deerwalk Services is looking for 2 of DWIT interns to work 3 hours a day   WHO CAN APPLY  - Anyone who feels s/he can carry off the above mentioned task. More importantly, strong desire to learn.   WHAT IF I AM ALREADY ENGAGED IN ANOTHER PROJECT  - Our recommendation is take one project at a time. If you feel like changing the project, you will need an approval from Alok Sir, your R&D Director.   THE WORK HOURS  - 3 Hours / Day.   WORK PLACE  - DWS will provide the seating arrangement below with the team. You will be seated in the midst of professional programmers.   HOW TO APPLY  - Please send in your names to Bijaya Sir by  4:00 PM tomorrow  [ 02/24/2014 ] with email subject that reads as '  APPLICATION FOR INTERNSHIP - IT' .    Prerequisites for internship at IT.      - Working knowledge of linux/windows    - Basic knowledge of Routers/Switches, IP Address, Subnetting, SNMP    - Must not shirk from manual jobs like crimping cables, dusting devices,    soldering etc.    - Must be able to dedicate at least 3 hours per day   Intern duties      - Desktop Support (includes OS installation, Antivirus    installing/updating, why is my PC so slow? etc. etc.)    - Network issues troubleshooting    - Checking UPS batteries    - Cannbalizing desktops for parts    - R&D on Network/System Monitoring Tools   As usual, final selection made after undergoing interview session from the concerned department. College reserves the right to bar students with special issues from participating in the program.  Thanks. """,3
"'Hi All,  Having a portion of a chair cover torn ( Synthetic or Cloth ) can not be an accident. Then there are certain chairs that have certain portion of foam missing. Obviously we cannot have those ill-maintained chairs in the classrooms. Now the question is when and how we replace the chairs.  In other words, we cannot set rules saying we will repair chairs if so much percentage area of chair must is torn. Even if there is a minor tear, we have no choice but to replace. Worst comes to worse if we find that you are venting your anger on the chair and we happen to find you doing so, you will suddenly realize how valuable the chair was when you have to attend the class, standing! I am sure you all get this point clear.  We as a college need to look good and for that too happen, even the chairs need to look good. And by that I mean we need to be the best in every sense of the word.   Please do give due respect to the chairs it deserves.   Thanks. '",3
"Suresh Dai,  DWIT family would like to congratulate you and  bhajuju  for giving birth to a cute baby.   ""Many hearty congratulations on your new bundle of joy! The newly born baby is your real blessing filling your hearts with lots of wonderful memories. I wish you the best happiness and good luck to the lifes awesome treasure!!""      Thanks,  Bijaya.    '",3
"'Dear Students,  The admin has agreed to the continuation of the Harvard CS50 so as to cover the remaining few lectures.  In light of this, there will be classes held on this Saturday.  I hope you see you there.  Best Regards, Sudarshan Guruacharya '",3
"'Dear All,  This is to notify that, the practical files will be kept in front of the library from 12:00 pm to 6:00 pm on Monday, 2nd March, 2015. Please collect you files.  Thanks,  Bijaya. '",3
"""Hi All, We are planning to conduct a workshop on Big Data. This will be 12 hours course with minimum of 2-3 hours a day, spanning over 4-6 weekends. You can apply for the workshop using the form provided below. Please note the candidates applying for this workshop should have hands-on experience in Java programming and thorough knowledge of Object Oriented Paradigm and Linux basics. Final selection of the candidates will be made based on their academic performance and written test. The application deadline closes on 3:00 PM, 4th March 2015. Please find the course outline below: Elastic Search: - Introduction - Installation - Data Indexing - Query - Filter - Aggregation Hadoop: - Introduction - Google File System (GFS) - Hadoop Configuration - Hadoop Shell Script - Map Reduce - Cascading Basics NOTE: Top two performers in the workshop will get an opportunity to do internship in Big Data projects.          I've invited you to fill out the form Enrollment : Big Data Workshop. To fill it out, visit: https://docs.google.com/a/deerwalk.edu.np/forms/d/1iJImLpoMjMhFlfDL-Kk_eyQSI-bnjznd0tToC2vKF-U/viewform?c=0&w=1&usp=mail_form_link """,3
"'Dear All,  This is to notify that there will be short meeting among the participants of Deerthon in Small seminar hall, today at 3:30 pm. Please be there on time and pass the message to your friends.  This is very important and urgent meeting.  Thanks,  Bijaya. '",3
